district_name,year,csi_score,risk_tier
ashoknagar,2039,0.504950495049505,5
ashoknagar,2040,0.504950495049505,5
ashoknagar,2041,0.5033003300330033,5
balaghat,2026,0.504950495049505,5
balaghat,2027,0.5033003300330033,5
balaghat,2028,0.5066006600660066,5
balaghat,2029,0.5033003300330033,5
balaghat,2030,0.504950495049505,5
balaghat,2031,0.504950495049505,5
balaghat,2032,0.504950495049505,5
balaghat,2033,0.5066006600660066,5
balaghat,2034,0.5066006600660066,5
balaghat,2035,0.504950495049505,5
balaghat,2036,0.5033003300330033,5
balaghat,2037,0.504950495049505,5
balaghat,2038,0.504950495049505,5
balaghat,2039,0.504950495049505,5
balaghat,2040,0.5082508250825083,5
balaghat,2041,0.5082508250825083,5
barwani,2026,0.5,5
barwani,2027,0.5016501650165016,5
barwani,2028,0.5016501650165016,5
barwani,2029,0.5033003300330033,5
barwani,2030,0.5033003300330033,5
barwani,2031,0.504950495049505,5
barwani,2032,0.5033003300330033,5
barwani,2033,0.5016501650165016,5
barwani,2034,0.5033003300330033,5
barwani,2035,0.5016501650165016,5
barwani,2036,0.504950495049505,5
barwani,2037,0.5033003300330033,5
barwani,2038,0.504950495049505,5
barwani,2039,0.504950495049505,5
barwani,2040,0.5066006600660066,5
barwani,2041,0.5033003300330033,5
betul,2026,0.504950495049505,5
betul,2027,0.5033003300330033,5
betul,2028,0.5082508250825083,5
betul,2029,0.504950495049505,5
betul,2030,0.5066006600660066,5
betul,2031,0.5066006600660066,5
betul,2032,0.504950495049505,5
betul,2033,0.5066006600660066,5
betul,2034,0.504950495049505,5
betul,2035,0.5066006600660066,5
betul,2036,0.5066006600660066,5
betul,2037,0.5066006600660066,5
betul,2038,0.504950495049505,5
betul,2039,0.504950495049505,5
betul,2040,0.5066006600660066,5
betul,2041,0.5066006600660066,5
bhind,2026,0.504950495049505,5
bhind,2027,0.5066006600660066,5
bhind,2028,0.504950495049505,5
bhind,2029,0.504950495049505,5
bhind,2030,0.504950495049505,5
bhind,2031,0.504950495049505,5
bhind,2032,0.504950495049505,5
bhind,2033,0.5066006600660066,5
bhind,2034,0.5033003300330033,5
bhind,2035,0.5066006600660066,5
bhind,2036,0.504950495049505,5
bhind,2037,0.504950495049505,5
bhind,2038,0.5082508250825083,5
bhind,2039,0.5082508250825083,5
bhind,2040,0.5099009900990099,5
bhind,2041,0.5082508250825083,5
bhopal,2026,0.5016501650165016,5
bhopal,2027,0.5,5
bhopal,2028,0.5016501650165016,5
bhopal,2029,0.504950495049505,5
bhopal,2030,0.504950495049505,5
bhopal,2031,0.5033003300330033,5
bhopal,2032,0.5016501650165016,5
bhopal,2033,0.5016501650165016,5
bhopal,2034,0.504950495049505,5
bhopal,2035,0.5033003300330033,5
bhopal,2036,0.504950495049505,5
bhopal,2037,0.5016501650165016,5
bhopal,2038,0.5033003300330033,5
bhopal,2039,0.504950495049505,5
bhopal,2040,0.5033003300330033,5
bhopal,2041,0.504950495049505,5
burhanpur,2026,0.5033003300330033,5
burhanpur,2027,0.504950495049505,5
burhanpur,2028,0.504950495049505,5
burhanpur,2029,0.5066006600660066,5
burhanpur,2030,0.5033003300330033,5
burhanpur,2031,0.504950495049505,5
burhanpur,2032,0.5066006600660066,5
burhanpur,2033,0.504950495049505,5
burhanpur,2034,0.504950495049505,5
burhanpur,2035,0.504950495049505,5
burhanpur,2036,0.5082508250825083,5
burhanpur,2037,0.504950495049505,5
burhanpur,2038,0.5082508250825083,5
burhanpur,2039,0.5066006600660066,5
burhanpur,2040,0.5066006600660066,5
burhanpur,2041,0.504950495049505,5
chhatarpur,2026,0.5016501650165016,5
chhatarpur,2027,0.5033003300330033,5
chhatarpur,2028,0.5016501650165016,5
chhatarpur,2029,0.5,5
chhatarpur,2030,0.5,5
chhatarpur,2031,0.5016501650165016,5
chhatarpur,2032,0.5,5
chhatarpur,2033,0.5016501650165016,5
chhatarpur,2034,0.5033003300330033,5
chhatarpur,2035,0.5033003300330033,5
chhatarpur,2036,0.5033003300330033,5
chhatarpur,2037,0.5016501650165016,5
chhatarpur,2038,0.5033003300330033,5
chhatarpur,2039,0.5016501650165016,5
chhatarpur,2040,0.5016501650165016,5
chhatarpur,2041,0.504950495049505,5
chhindwara,2026,0.5016501650165016,5
chhindwara,2027,0.5016501650165016,5
chhindwara,2028,0.5016501650165016,5
chhindwara,2029,0.5033003300330033,5
chhindwara,2030,0.5016501650165016,5
chhindwara,2031,0.5016501650165016,5
chhindwara,2032,0.5033003300330033,5
chhindwara,2033,0.5033003300330033,5
chhindwara,2034,0.5033003300330033,5
chhindwara,2035,0.5016501650165016,5
chhindwara,2036,0.5033003300330033,5
chhindwara,2037,0.504950495049505,5
chhindwara,2038,0.5033003300330033,5
chhindwara,2039,0.504950495049505,5
chhindwara,2040,0.504950495049505,5
chhindwara,2041,0.5033003300330033,5
damoh,2026,0.5,5
damoh,2027,0.5016501650165016,5
damoh,2028,0.5033003300330033,5
damoh,2029,0.5016501650165016,5
damoh,2030,0.5016501650165016,5
damoh,2031,0.5016501650165016,5
damoh,2032,0.5,5
damoh,2033,0.5033003300330033,5
damoh,2034,0.5016501650165016,5
damoh,2035,0.5033003300330033,5
damoh,2036,0.5,5
damoh,2037,0.5016501650165016,5
damoh,2038,0.504950495049505,5
damoh,2039,0.5016501650165016,5
damoh,2040,0.5016501650165016,5
damoh,2041,0.504950495049505,5
datia,2026,0.5016501650165016,5
datia,2027,0.504950495049505,5
datia,2028,0.504950495049505,5
datia,2029,0.5016501650165016,5
datia,2030,0.504950495049505,5
datia,2031,0.504950495049505,5
datia,2032,0.5066006600660066,5
datia,2033,0.5033003300330033,5
datia,2034,0.5066006600660066,5
datia,2035,0.5033003300330033,5
datia,2036,0.504950495049505,5
datia,2037,0.5066006600660066,5
datia,2038,0.5066006600660066,5
datia,2039,0.5066006600660066,5
datia,2040,0.504950495049505,5
datia,2041,0.5082508250825083,5
dewas,2026,0.5016501650165016,5
dewas,2027,0.5,5
dewas,2028,0.5,5
dewas,2029,0.5,5
dewas,2030,0.5,5
dewas,2031,0.5016501650165016,5
dewas,2032,0.5,5
dewas,2033,0.5,5
dewas,2034,0.5,5
dewas,2035,0.5016501650165016,5
dewas,2036,0.5016501650165016,5
dewas,2037,0.5,5
dewas,2038,0.5,5
dewas,2039,0.5016501650165016,5
dewas,2040,0.5016501650165016,5
dewas,2041,0.5016501650165016,5
dhar,2026,0.5016501650165016,5
dhar,2027,0.5,5
dhar,2028,0.5,5
dhar,2029,0.5,5
dhar,2030,0.5,5
dhar,2031,0.5,5
dhar,2032,0.5016501650165016,5
dhar,2033,0.5,5
dhar,2034,0.5016501650165016,5
dhar,2035,0.5033003300330033,5
dhar,2036,0.5,5
dhar,2037,0.5016501650165016,5
dhar,2038,0.5,5
dhar,2039,0.5016501650165016,5
dhar,2040,0.5016501650165016,5
dhar,2041,0.5,5
dindori,2026,0.5,5
dindori,2027,0.5016501650165016,5
dindori,2028,0.5033003300330033,5
dindori,2029,0.5033003300330033,5
dindori,2030,0.504950495049505,5
dindori,2031,0.5033003300330033,5
dindori,2032,0.5033003300330033,5
dindori,2033,0.5033003300330033,5
dindori,2034,0.5033003300330033,5
dindori,2035,0.504950495049505,5
dindori,2036,0.5033003300330033,5
dindori,2037,0.5033003300330033,5
dindori,2038,0.504950495049505,5
dindori,2039,0.5082508250825083,5
dindori,2040,0.5066006600660066,5
dindori,2041,0.5082508250825083,5
eastnimar,2026,0.5033003300330033,5
eastnimar,2027,0.5033003300330033,5
eastnimar,2028,0.5033003300330033,5
eastnimar,2029,0.5016501650165016,5
eastnimar,2030,0.5,5
eastnimar,2031,0.5033003300330033,5
eastnimar,2032,0.5033003300330033,5
eastnimar,2033,0.5,5
eastnimar,2034,0.5016501650165016,5
eastnimar,2035,0.5016501650165016,5
eastnimar,2036,0.5033003300330033,5
eastnimar,2037,0.5016501650165016,5
eastnimar,2038,0.504950495049505,5
eastnimar,2039,0.504950495049505,5
eastnimar,2040,0.5033003300330033,5
eastnimar,2041,0.504950495049505,5
guna,2026,0.5016501650165016,5
guna,2027,0.504950495049505,5
guna,2028,0.5066006600660066,5
guna,2029,0.5066006600660066,5
guna,2030,0.5066006600660066,5
guna,2031,0.504950495049505,5
guna,2032,0.504950495049505,5
guna,2033,0.5066006600660066,5
guna,2034,0.5066006600660066,5
guna,2035,0.5082508250825083,5
guna,2036,0.5082508250825083,5
guna,2037,0.504950495049505,5
guna,2038,0.5082508250825083,5
guna,2039,0.5066006600660066,5
guna,2040,0.5066006600660066,5
guna,2041,0.5115511551155115,5
gwalior,2026,0.5033003300330033,5
gwalior,2027,0.504950495049505,5
gwalior,2028,0.5033003300330033,5
gwalior,2029,0.5066006600660066,5
gwalior,2030,0.5082508250825083,5
gwalior,2031,0.5082508250825083,5
gwalior,2032,0.5033003300330033,5
gwalior,2033,0.5066006600660066,5
gwalior,2034,0.5033003300330033,5
gwalior,2035,0.5066006600660066,5
gwalior,2036,0.504950495049505,5
gwalior,2037,0.5066006600660066,5
gwalior,2038,0.5066006600660066,5
gwalior,2039,0.5066006600660066,5
gwalior,2040,0.5066006600660066,5
gwalior,2041,0.5066006600660066,5
harda,2026,0.5016501650165016,5
harda,2027,0.5016501650165016,5
harda,2028,0.5,5
harda,2029,0.5016501650165016,5
harda,2030,0.5016501650165016,5
harda,2031,0.5016501650165016,5
harda,2032,0.5033003300330033,5
harda,2033,0.5016501650165016,5
harda,2034,0.5,5
harda,2035,0.5033003300330033,5
harda,2036,0.5033003300330033,5
harda,2037,0.5033003300330033,5
harda,2038,0.504950495049505,5
harda,2039,0.5016501650165016,5
harda,2040,0.5016501650165016,5
harda,2041,0.5033003300330033,5
hoshangabad,2026,0.5016501650165016,5
hoshangabad,2027,0.5066006600660066,5
hoshangabad,2028,0.504950495049505,5
hoshangabad,2029,0.5066006600660066,5
hoshangabad,2030,0.504950495049505,5
hoshangabad,2031,0.504950495049505,5
hoshangabad,2032,0.504950495049505,5
hoshangabad,2033,0.504950495049505,5
hoshangabad,2034,0.5082508250825083,5
hoshangabad,2035,0.5066006600660066,5
hoshangabad,2036,0.5066006600660066,5
hoshangabad,2037,0.504950495049505,5
hoshangabad,2038,0.5066006600660066,5
hoshangabad,2039,0.5066006600660066,5
hoshangabad,2040,0.5066006600660066,5
hoshangabad,2041,0.5066006600660066,5
indore,2026,0.5,5
indore,2027,0.5,5
indore,2028,0.5,5
indore,2029,0.5,5
indore,2030,0.5,5
indore,2031,0.5,5
indore,2032,0.5016501650165016,5
indore,2033,0.5,5
indore,2034,0.5,5
indore,2035,0.5016501650165016,5
indore,2036,0.5,5
indore,2037,0.5,5
indore,2038,0.5016501650165016,5
indore,2039,0.5,5
indore,2040,0.5,5
indore,2041,0.5016501650165016,5
jabalpur,2026,0.5,5
jabalpur,2027,0.5016501650165016,5
jabalpur,2028,0.5016501650165016,5
jabalpur,2029,0.5033003300330033,5
jabalpur,2030,0.5016501650165016,5
jabalpur,2031,0.5016501650165016,5
jabalpur,2032,0.5016501650165016,5
jabalpur,2033,0.5,5
jabalpur,2034,0.5033003300330033,5
jabalpur,2035,0.504950495049505,5
jabalpur,2036,0.5033003300330033,5
jabalpur,2037,0.504950495049505,5
jabalpur,2038,0.5033003300330033,5
jabalpur,2039,0.5033003300330033,5
jabalpur,2040,0.504950495049505,5
jabalpur,2041,0.5033003300330033,5
jhabua,2026,0.5016501650165016,5
jhabua,2027,0.5,5
jhabua,2028,0.5,5
jhabua,2029,0.5016501650165016,5
jhabua,2030,0.5,5
jhabua,2031,0.5,5
jhabua,2032,0.5,5
jhabua,2033,0.5,5
jhabua,2034,0.5,5
jhabua,2035,0.5,5
jhabua,2036,0.5,5
jhabua,2037,0.5033003300330033,5
jhabua,2038,0.5016501650165016,5
jhabua,2039,0.5,5
jhabua,2040,0.5,5
jhabua,2041,0.5,5
katni,2026,0.5033003300330033,5
katni,2027,0.5033003300330033,5
katni,2028,0.5033003300330033,5
katni,2029,0.504950495049505,5
katni,2030,0.504950495049505,5
katni,2031,0.5099009900990099,5
katni,2032,0.5066006600660066,5
katni,2033,0.504950495049505,5
katni,2034,0.5066006600660066,5
katni,2035,0.5082508250825083,5
katni,2036,0.504950495049505,5
katni,2037,0.5082508250825083,5
katni,2038,0.5082508250825083,5
katni,2039,0.5033003300330033,5
katni,2040,0.5082508250825083,5
katni,2041,0.5082508250825083,5
mandla,2026,0.504950495049505,5
mandla,2027,0.504950495049505,5
mandla,2028,0.5033003300330033,5
mandla,2029,0.5066006600660066,5
mandla,2030,0.504950495049505,5
mandla,2031,0.504950495049505,5
mandla,2032,0.5033003300330033,5
mandla,2033,0.504950495049505,5
mandla,2034,0.5066006600660066,5
mandla,2035,0.5082508250825083,5
mandla,2036,0.5033003300330033,5
mandla,2037,0.5082508250825083,5
mandla,2038,0.5033003300330033,5
mandla,2039,0.5066006600660066,5
mandla,2040,0.5066006600660066,5
mandla,2041,0.5082508250825083,5
mandsaur,2026,0.5016501650165016,5
mandsaur,2027,0.5,5
mandsaur,2028,0.5,5
mandsaur,2029,0.5,5
mandsaur,2030,0.5,5
mandsaur,2031,0.5,5
mandsaur,2032,0.5016501650165016,5
mandsaur,2033,0.5016501650165016,5
mandsaur,2034,0.5016501650165016,5
mandsaur,2035,0.5016501650165016,5
mandsaur,2036,0.5,5
mandsaur,2037,0.5016501650165016,5
mandsaur,2038,0.5033003300330033,5
mandsaur,2039,0.5,5
mandsaur,2040,0.5016501650165016,5
mandsaur,2041,0.5016501650165016,5
morena,2026,0.5033003300330033,5
morena,2027,0.504950495049505,5
morena,2028,0.5033003300330033,5
morena,2029,0.5033003300330033,5
morena,2030,0.5033003300330033,5
morena,2031,0.504950495049505,5
morena,2032,0.504950495049505,5
morena,2033,0.504950495049505,5
morena,2034,0.5033003300330033,5
morena,2035,0.5066006600660066,5
morena,2036,0.5066006600660066,5
morena,2037,0.5082508250825083,5
morena,2038,0.5082508250825083,5
morena,2039,0.504950495049505,5
morena,2040,0.504950495049505,5
morena,2041,0.5066006600660066,5
narsimhapur,2026,0.5,5
narsimhapur,2027,0.5,5
narsimhapur,2028,0.5,5
narsimhapur,2029,0.5,5
narsimhapur,2030,0.5,5
narsimhapur,2031,0.5,5
narsimhapur,2032,0.5,5
narsimhapur,2033,0.5,5
narsimhapur,2034,0.5,5
narsimhapur,2035,0.5,5
narsimhapur,2036,0.5,5
narsimhapur,2037,0.5016501650165016,5
narsimhapur,2038,0.5,5
narsimhapur,2039,0.5,5
narsimhapur,2040,0.5016501650165016,5
narsimhapur,2041,0.5,5
neemuch,2026,0.5016501650165016,5
neemuch,2027,0.5016501650165016,5
neemuch,2028,0.5016501650165016,5
neemuch,2029,0.5016501650165016,5
neemuch,2030,0.5016501650165016,5
neemuch,2031,0.5016501650165016,5
neemuch,2032,0.5016501650165016,5
neemuch,2033,0.5,5
neemuch,2034,0.5,5
neemuch,2035,0.5016501650165016,5
neemuch,2036,0.5016501650165016,5
neemuch,2037,0.5033003300330033,5
neemuch,2038,0.5066006600660066,5
neemuch,2039,0.5033003300330033,5
neemuch,2040,0.5082508250825083,5
neemuch,2041,0.5033003300330033,5
panna,2026,0.5016501650165016,5
panna,2027,0.5066006600660066,5
panna,2028,0.504950495049505,5
panna,2029,0.5033003300330033,5
panna,2030,0.5033003300330033,5
panna,2031,0.504950495049505,5
panna,2032,0.5033003300330033,5
panna,2033,0.5066006600660066,5
panna,2034,0.5066006600660066,5
panna,2035,0.504950495049505,5
panna,2036,0.5016501650165016,5
panna,2037,0.504950495049505,5
panna,2038,0.504950495049505,5
panna,2039,0.5033003300330033,5
panna,2040,0.5066006600660066,5
panna,2041,0.5066006600660066,5
raisen,2026,0.5,5
raisen,2027,0.5,5
raisen,2028,0.5,5
raisen,2029,0.5,5
raisen,2030,0.5,5
raisen,2031,0.5,5
raisen,2032,0.5,5
raisen,2033,0.5,5
raisen,2034,0.5,5
raisen,2035,0.5,5
raisen,2036,0.5,5
raisen,2037,0.5,5
raisen,2038,0.5,5
raisen,2039,0.5,5
raisen,2040,0.5,5
raisen,2041,0.5,5
rajgarh,2026,0.5,5
rajgarh,2027,0.5016501650165016,5
rajgarh,2028,0.5016501650165016,5
rajgarh,2029,0.5,5
rajgarh,2030,0.5,5
rajgarh,2031,0.5016501650165016,5
rajgarh,2032,0.5016501650165016,5
rajgarh,2033,0.5033003300330033,5
rajgarh,2034,0.5,5
rajgarh,2035,0.5016501650165016,5
rajgarh,2036,0.5033003300330033,5
rajgarh,2037,0.5,5
rajgarh,2038,0.5,5
rajgarh,2039,0.5,5
rajgarh,2040,0.5033003300330033,5
rajgarh,2041,0.504950495049505,5
ratlam,2026,0.5016501650165016,5
ratlam,2027,0.5,5
ratlam,2028,0.5016501650165016,5
ratlam,2029,0.5,5
ratlam,2030,0.5016501650165016,5
ratlam,2031,0.5016501650165016,5
ratlam,2032,0.5016501650165016,5
ratlam,2033,0.5016501650165016,5
ratlam,2034,0.5016501650165016,5
ratlam,2035,0.5016501650165016,5
ratlam,2036,0.5016501650165016,5
ratlam,2037,0.5,5
ratlam,2038,0.5016501650165016,5
ratlam,2039,0.5,5
ratlam,2040,0.5033003300330033,5
ratlam,2041,0.5016501650165016,5
rewa,2026,0.5016501650165016,5
rewa,2027,0.5033003300330033,5
rewa,2028,0.5033003300330033,5
rewa,2029,0.5033003300330033,5
rewa,2030,0.5016501650165016,5
rewa,2031,0.5033003300330033,5
rewa,2032,0.504950495049505,5
rewa,2033,0.504950495049505,5
rewa,2034,0.5033003300330033,5
rewa,2035,0.5033003300330033,5
rewa,2036,0.5033003300330033,5
rewa,2037,0.504950495049505,5
rewa,2038,0.504950495049505,5
rewa,2039,0.5033003300330033,5
rewa,2040,0.5033003300330033,5
rewa,2041,0.5033003300330033,5
sagar,2026,0.5016501650165016,5
sagar,2027,0.5016501650165016,5
sagar,2028,0.5,5
sagar,2029,0.5033003300330033,5
sagar,2030,0.5033003300330033,5
sagar,2031,0.504950495049505,5
sagar,2032,0.5016501650165016,5
sagar,2033,0.5066006600660066,5
sagar,2034,0.5033003300330033,5
sagar,2035,0.5066006600660066,5
sagar,2036,0.5016501650165016,5
sagar,2037,0.5016501650165016,5
sagar,2038,0.504950495049505,5
sagar,2039,0.504950495049505,5
sagar,2040,0.504950495049505,5
sagar,2041,0.504950495049505,5
satna,2026,0.5033003300330033,5
satna,2027,0.504950495049505,5
satna,2028,0.504950495049505,5
satna,2029,0.504950495049505,5
satna,2030,0.504950495049505,5
satna,2031,0.5066006600660066,5
satna,2032,0.5066006600660066,5
satna,2033,0.5066006600660066,5
satna,2034,0.504950495049505,5
satna,2035,0.5066006600660066,5
satna,2036,0.5082508250825083,5
satna,2037,0.5066006600660066,5
satna,2038,0.5082508250825083,5
satna,2039,0.5066006600660066,5
satna,2040,0.5099009900990099,5
satna,2041,0.5082508250825083,5
sehore,2026,0.5016501650165016,5
sehore,2027,0.5,5
sehore,2028,0.5033003300330033,5
sehore,2029,0.5016501650165016,5
sehore,2030,0.5033003300330033,5
sehore,2031,0.5033003300330033,5
sehore,2032,0.5033003300330033,5
sehore,2033,0.5016501650165016,5
sehore,2034,0.5016501650165016,5
sehore,2035,0.5016501650165016,5
sehore,2036,0.5016501650165016,5
sehore,2037,0.5016501650165016,5
sehore,2038,0.5033003300330033,5
sehore,2039,0.504950495049505,5
sehore,2040,0.5033003300330033,5
sehore,2041,0.504950495049505,5
seoni,2026,0.5033003300330033,5
seoni,2027,0.5016501650165016,5
seoni,2028,0.5033003300330033,5
seoni,2029,0.5016501650165016,5
seoni,2030,0.5016501650165016,5
seoni,2031,0.5033003300330033,5
seoni,2032,0.504950495049505,5
seoni,2033,0.5066006600660066,5
seoni,2034,0.504950495049505,5
seoni,2035,0.5066006600660066,5
seoni,2036,0.504950495049505,5
seoni,2037,0.504950495049505,5
seoni,2038,0.504950495049505,5
seoni,2039,0.5033003300330033,5
seoni,2040,0.504950495049505,5
seoni,2041,0.5066006600660066,5
shahdol,2026,0.5016501650165016,5
shahdol,2027,0.5,5
shahdol,2028,0.5,5
shahdol,2029,0.5,5
shahdol,2030,0.5,5
shahdol,2031,0.5,5
shahdol,2032,0.5,5
shahdol,2033,0.5,5
shahdol,2034,0.5016501650165016,5
shahdol,2035,0.5016501650165016,5
shahdol,2036,0.5,5
shahdol,2037,0.5016501650165016,5
shahdol,2038,0.5016501650165016,5
shahdol,2039,0.5,5
shahdol,2040,0.5016501650165016,5
shahdol,2041,0.5,5
shajapur,2026,0.5,5
shajapur,2027,0.5,5
shajapur,2028,0.5033003300330033,5
shajapur,2029,0.5016501650165016,5
shajapur,2030,0.5016501650165016,5
shajapur,2031,0.5,5
shajapur,2032,0.5,5
shajapur,2033,0.5,5
shajapur,2034,0.5016501650165016,5
shajapur,2035,0.504950495049505,5
shajapur,2036,0.5016501650165016,5
shajapur,2037,0.5016501650165016,5
shajapur,2038,0.5016501650165016,5
shajapur,2039,0.5033003300330033,5
shajapur,2040,0.5033003300330033,5
shajapur,2041,0.5,5
sheopur,2026,0.5033003300330033,5
sheopur,2027,0.504950495049505,5
sheopur,2028,0.504950495049505,5
sheopur,2029,0.504950495049505,5
sheopur,2030,0.5033003300330033,5
sheopur,2031,0.504950495049505,5
sheopur,2032,0.504950495049505,5
sheopur,2033,0.5016501650165016,5
sheopur,2034,0.5033003300330033,5
sheopur,2035,0.504950495049505,5
sheopur,2036,0.504950495049505,5
sheopur,2037,0.5033003300330033,5
sheopur,2038,0.504950495049505,5
sheopur,2039,0.5066006600660066,5
sheopur,2040,0.5033003300330033,5
sheopur,2041,0.504950495049505,5
shivpuri,2026,0.5066006600660066,5
shivpuri,2027,0.504950495049505,5
shivpuri,2028,0.504950495049505,5
shivpuri,2029,0.5082508250825083,5
shivpuri,2030,0.5082508250825083,5
shivpuri,2031,0.5082508250825083,5
shivpuri,2032,0.5066006600660066,5
shivpuri,2033,0.5082508250825083,5
shivpuri,2034,0.504950495049505,5
shivpuri,2035,0.5099009900990099,5
shivpuri,2036,0.5066006600660066,5
shivpuri,2037,0.5066006600660066,5
shivpuri,2038,0.5099009900990099,5
shivpuri,2039,0.5066006600660066,5
shivpuri,2040,0.5099009900990099,5
shivpuri,2041,0.5099009900990099,5
sidhi,2026,0.5082508250825083,5
sidhi,2027,0.5082508250825083,5
sidhi,2028,0.5066006600660066,5
sidhi,2029,0.5066006600660066,5
sidhi,2030,0.5066006600660066,5
sidhi,2031,0.5099009900990099,5
sidhi,2032,0.5099009900990099,5
sidhi,2033,0.5082508250825083,5
sidhi,2034,0.5099009900990099,5
sidhi,2035,0.5082508250825083,5
sidhi,2036,0.5082508250825083,5
sidhi,2037,0.5082508250825083,5
sidhi,2038,0.5082508250825083,5
sidhi,2039,0.5099009900990099,5
sidhi,2040,0.5099009900990099,5
sidhi,2041,0.5099009900990099,5
singrauli,2026,0.5082508250825083,5
singrauli,2027,0.5082508250825083,5
singrauli,2028,0.5099009900990099,5
singrauli,2029,0.5099009900990099,5
singrauli,2030,0.5099009900990099,5
singrauli,2031,0.5099009900990099,5
singrauli,2032,0.5099009900990099,5
singrauli,2033,0.5099009900990099,5
singrauli,2034,0.5099009900990099,5
singrauli,2035,0.5099009900990099,5
singrauli,2036,0.5099009900990099,5
singrauli,2037,0.5099009900990099,5
singrauli,2038,0.5082508250825083,5
singrauli,2039,0.5099009900990099,5
singrauli,2040,0.5099009900990099,5
singrauli,2041,0.5115511551155115,5
tikamgarh,2026,0.5033003300330033,5
tikamgarh,2027,0.5016501650165016,5
tikamgarh,2028,0.5016501650165016,5
tikamgarh,2029,0.504950495049505,5
tikamgarh,2030,0.5033003300330033,5
tikamgarh,2031,0.504950495049505,5
tikamgarh,2032,0.5082508250825083,5
tikamgarh,2033,0.5066006600660066,5
tikamgarh,2034,0.5033003300330033,5
tikamgarh,2035,0.5033003300330033,5
tikamgarh,2036,0.5066006600660066,5
tikamgarh,2037,0.5066006600660066,5
tikamgarh,2038,0.5066006600660066,5
tikamgarh,2039,0.5082508250825083,5
tikamgarh,2040,0.5066006600660066,5
tikamgarh,2041,0.5082508250825083,5
ujjain,2026,0.5,5
ujjain,2027,0.5,5
ujjain,2028,0.5,5
ujjain,2029,0.5,5
ujjain,2030,0.5,5
ujjain,2031,0.5,5
ujjain,2032,0.5016501650165016,5
ujjain,2033,0.5,5
ujjain,2034,0.5,5
ujjain,2035,0.5,5
ujjain,2036,0.5016501650165016,5
ujjain,2037,0.5016501650165016,5
ujjain,2038,0.5033003300330033,5
ujjain,2039,0.5016501650165016,5
ujjain,2040,0.5033003300330033,5
ujjain,2041,0.5016501650165016,5
umaria,2026,0.5016501650165016,5
umaria,2027,0.5,5
umaria,2028,0.5,5
umaria,2029,0.5016501650165016,5
umaria,2030,0.504950495049505,5
umaria,2031,0.5016501650165016,5
umaria,2032,0.5016501650165016,5
umaria,2033,0.5066006600660066,5
umaria,2034,0.5066006600660066,5
umaria,2035,0.5066006600660066,5
umaria,2036,0.504950495049505,5
umaria,2037,0.5016501650165016,5
umaria,2038,0.5033003300330033,5
umaria,2039,0.5033003300330033,5
umaria,2040,0.5033003300330033,5
umaria,2041,0.5033003300330033,5
vidisha,2026,0.5016501650165016,5
vidisha,2027,0.5033003300330033,5
vidisha,2028,0.5016501650165016,5
vidisha,2029,0.504950495049505,5
vidisha,2030,0.5033003300330033,5
vidisha,2031,0.5066006600660066,5
vidisha,2032,0.5016501650165016,5
vidisha,2033,0.504950495049505,5
vidisha,2034,0.504950495049505,5
